trail_id,name,area_name,estimated_strenuousness_score
10027529,Park Ridge Trail Panoramic Point to Park Ridge Fire Lookout,Kings Canyon National Park,3
10027557,First Mosquito Lake Trail,Sequoia National Park,5
10288910,Dewey Point via McGurk Meadow Trail,Yosemite National Park,4
10253165,Ryan Ranch Trail,Joshua Tree National Park,1
10042336,Bubbs Creek Trail,Kings Canyon National Park,5
10027717,"Kings Creek Falls, Bench Lake, and Sifford Lake Loop Trail",Lassen Volcanic National Park,4
10243571,Butte Lake-Snag Lake-Cinder Cone Loop,Lassen Volcanic National Park,5
10308382,Taft Point via Glacier Point,Yosemite National Park,4
10042427,Cold Boiling Lake Trail,Lassen Volcanic National Park,3
10259608,John Muir Trail: Tuolumne to Reds Meadow,Yosemite National Park,5
10041363,The Pohono Trail from Inspiration Point,Yosemite National Park,5
10252471,West Side Loop Trail,Joshua Tree National Park,3
10028844,Sulphur Works,Lassen Volcanic National Park,1
10259589,John Muir Trail: Happy Isles to Tuolumne Meadows,Yosemite National Park,5
10032056,Soda Springs and Parsons Lodge Trail,Yosemite National Park,1
10031454,Middle Fork Kaweah Falls from Hospital Rock,Sequoia National Park,5
10259651,Pohono Trail: Glacier Point to Dewey Point,Yosemite National Park,4
10236134,Yurok Loop Trail,Redwood National Park,1
10259009,Cottonwood Spring Nature Trail,Joshua Tree National Park,1
10261858,Joshua Tree Peak Trail,Joshua Tree National Park,5
10270718,Garrett's Arch,Joshua Tree National Park,3
10271975,"Onion Valley, Kearsarge Pass, Forrester Pass, Shepherds Pass Backpacking Trip",Kings Canyon National Park,5
10040395,Grotto Canyon,Death Valley National Park,3
10036080,Pinkham Canyon OHV Road,Joshua Tree National Park,4
10264714,PCT: CA Section I - Tuolumne Meadow to Sonora Pass,Yosemite National Park,5
10038389,Onion Valley to Gardiner Lake,Kings Canyon National Park,5
10039802,Santa Cruz Island: Pelican Bay And Prisoners Harbor Trails,Channel Islands National Park,4
10014917,East Anacapa Island Trail,Channel Islands National Park,1
10024732,Darwin Falls Trail,Death Valley National Park,4
10268546,Merced Lake Loop Trail,Yosemite National Park,4
10262771,Waterwheel Falls and Glen Aulin Trail,Yosemite National Park,5
10035726,Murphy Creek Trail to Polly Dome Lake,Yosemite National Park,2
10034188,Badger Pass to Glacier Point Trail,Yosemite National Park,5
10018565,Copper Creek Trail,Kings Canyon National Park,5
10264128,Valley Loop Trail,Yosemite National Park,2
10290424,Mineral King: Black Rock Pass Loop,Sequoia National Park,5
10003960,Bridalveil Creek Loop Trail,Yosemite National Park,4
10037319,Seville Lake Trail,Kings Canyon National Park,4
10031490,Horseshoe Meadow Trail,Sequoia National Park,5
10284103,Pine City Trail,Joshua Tree National Park,3
10029818,White Chief Canyon Trail,Sequoia National Park,5
10273720,Happy Isles to Cloud's Rest Loop,Yosemite National Park,5
10028852,"Terrace, Shadow, and Cliff Lakes",Lassen Volcanic National Park,1
10267424,Contact Mine Trail,Joshua Tree National Park,3
10299148,Onion Valley Campground to Rae Lakes via Kearsarge Pass,Kings Canyon National Park,5
10350229,Vernal Fall Foot Bridge via Mist and John Muir Trail,Yosemite National Park,3
10025376,Joshua Tree National Park Scenic Drive,Joshua Tree National Park,2
10006546,Don Cecil Trail,Kings Canyon National Park,5
10027103,Manzanita Creek Trail,Lassen Volcanic National Park,4
10352647,Mariposa Cabin Trail,Yosemite National Park,1
10307007,"Old Pinnacles, Balconies Cliffs, Juniper Canyon, High Peaks and Bench Trail Loop",Pinnacles National Park,5
10259543,Tuolumne River Trail,Yosemite National Park,1
10267195,Scorpion Canyon Loop Trail,Channel Islands National Park,3
10035728,Waterwheel Falls Trail,Yosemite National Park,4
10111580,May Lake to Glen Aulin Trail,Yosemite National Park,4
10290403,California Riding and Hiking Trail,Joshua Tree National Park,5
10292110,Horseshoe Meadows to Mount Whitney and Whitney Portal Trailhead via New Army Pass,Sequoia National Park,5
10032046,McGurk Meadow Trail,Yosemite National Park,1
10257664,Lukens Lake Trail,Yosemite National Park,1
10002869,Mount Harkness Loop Trail,Lassen Volcanic National Park,4
10003612,Fall Canyon Trail,Death Valley National Park,4
10031731,Dolason Prairie Trail,Redwood National Park,4
10305334,Skull Rock Discovery Trail,Joshua Tree National Park,1
10029806,Sugar Pine Trail,Sequoia National Park,1
10035931,Lassen Volcanic National Park Scenic Drive,Lassen Volcanic National Park,2
10036219,Waterwheel Falls and the Grand Canyon of the Tuolumne Trail,Yosemite National Park,5
10027548,Bear Hill Trail,Sequoia National Park,1
10007207,Sequoia Lake Trail,Kings Canyon National Park,2
10039816,The High Sierra Camp Loop Trail,Yosemite National Park,4
10299947,"Mirror Lake, Snow Creek, and Upper Yosemite Falls Loop",Yosemite National Park,5
10263524,Klamath Overlook,Redwood National Park,1
10011681,Sawtooth Pass Trail to Columbine Lake,Sequoia National Park,5
10038186,Hidden Valley Campground to Barker Dam Nature Trail,Joshua Tree National Park,1
10362147,Glacier Point to Union Point,Yosemite National Park,3
10032919,Echo Pass and Inyo Mine OHV Loop,Death Valley National Park,4
10296372,Lembert Dome from Tuolomne Meadows Lodge Road,Yosemite National Park,3
10304324,Del Norte and Montanon Trail to Scorpion Campgroud,Channel Islands National Park,5
10033146,Garfield Grove Trail,Sequoia National Park,5
10028652,"Dewey, Crocker, and Stanford Point via the Pohono Trail",Yosemite National Park,4
10036245,Lookout Peak Hike,Sequoia National Park,3
10008108,Alder Creek Loop Trail,Yosemite National Park,4
10034193,Nelson Lake Trail,Yosemite National Park,4
10392957,Panoramic Point,Kings Canyon National Park,1
10235988,Little Nellie Falls Trail,Yosemite National Park,4
10311335,Glacier Point to Half Dome,Yosemite National Park,5
10267411,Cathedral Lakes to Clouds Rest,Yosemite National Park,5
10295748,Alder Creek Falls,Sequoia National Park,1
10034226,Granite Lake and Granite Pass Trail,Kings Canyon National Park,5
10290389,Tamarack Flat to El Capitan,Yosemite National Park,4
10234765,Eureka Peak Trail,Joshua Tree National Park,5
10273123,North Dome Trail via Upper Yosemite Falls Trail,Yosemite National Park,5
10312302,Zabriskie Point and Gower Gulch Path Loop,Death Valley National Park,3
10010668,Timber Gap Trail,Sequoia National Park,5
10269468,Samuelsons Rocks Trail,Joshua Tree National Park,3
10210284,Oasis of Mara Nature Trail,Joshua Tree National Park,1
10290416,"Butte Lake, Snag Lake, Twin Lake, Silver Lake Loop",Lassen Volcanic National Park,5
10027026,Harmony Borax Works,Death Valley National Park,1
10270274,Corkscrew Peak,Death Valley National Park,5
10260560,Clark Range Circuit,Yosemite National Park,5
10029817,Cold Springs Nature Trail,Sequoia National Park,1
10238799,Porcupine Wash Ruby Lee Mill Site Trail,Joshua Tree National Park,4
10311400,Tunnel View to Dewey Point,Yosemite National Park,5
10264890,"Summit, Horshoe, Snag, Cinder Cone, Rainbow, Twin, and Echo Lakes Loop",Lassen Volcanic National Park,4
10026761,Crown Prince Lookout Trail,Joshua Tree National Park,1
10294720,Juniper Canyon Trail to High Peaks Trail Loop,Pinnacles National Park,5
10290742,Kings Canyon National Scenic Byway,Kings Canyon National Park,4
10111583,Vogelsang Camp to Merced Lake Trail,Yosemite National Park,5
10035755,Paradise Ridge Trail,Sequoia National Park,4
10259141,Sneakeye Spring Trail,Joshua Tree National Park,3
10271978,Mount Gould Trail,Kings Canyon National Park,5
10261263,Willow Canyon Trail,Death Valley National Park,3
10009688,Evelyn Lake Trail,Sequoia National Park,5
10262809,Deadman Canyon Backpack Trip,Sequoia National Park,5
10264894,"Summit Lake, Horshoe Lake, Snag Lake, Cinder Cone, Twin Lakes, and Echo Lake loop",Lassen Volcanic National Park,5
10263504,Berry Glen and Lady Bird Grove Trail,Redwood National Park,4
10032039,Crane Flat Lookout Trail,Yosemite National Park,1
10024378,Saline Valley Hot Spring,Death Valley National Park,1
10028861,Rainbow Lake Trail,Lassen Volcanic National Park,4
10236194,Flint Ridge Section Trail,Redwood National Park,4
10236152,Shadow Lake Trail,Lassen Volcanic National Park,1
10029615,California Riding and Hiking Trail: Keys View Road to Pinto Basin Road,Joshua Tree National Park,4
10260246,Old Big Oak Flat Access Road,Yosemite National Park,5
10272192,Bajada Nature Walk,Joshua Tree National Park,3
10313001,Mount Lyell,Yosemite National Park,5
10029617,Lucky Boy Vista Trail to Elton Mine,Joshua Tree National Park,1
10111581,Merced Lake to Sunrise Camp Trail,Yosemite National Park,5
10027504,Merced Lake Trail,Yosemite National Park,5
10257681,Beehive Meadow Trail,Yosemite National Park,4
10269520,Middle Fork Kaweah Trail,Sequoia National Park,5
10253849,Hospital Rock to Potwisha Trail,Sequoia National Park,1
10269470,Mount Bob Loop from Indian Cove Campground,Joshua Tree National Park,5
10034192,The Clark Range and Red Peak Pass Trail,Yosemite National Park,5
10468262,Bullfrog Lake,Kings Canyon National Park,5
10303635,Yosemite Falls Trail to North Dome,Yosemite National Park,5
10027495,Lukens Lake from White Wolf,Yosemite National Park,1
10040316,Vogelsang Lake and Volesang Pass Trail,Yosemite National Park,4
10236121,Mill Creek Horse Trail,Redwood National Park,5
10272440,Big Pine Trail,Joshua Tree National Park,4
10028939,Last Chance California Coastal Trail,Redwood National Park,3
10033206,Racetrack Valley OHV Road,Death Valley National Park,4
10311716,"Mist Trail, Cloud Rest, May Lake and Snow Creek Loop",Yosemite National Park,5
10312633,Eagle and Mosquito Lakes,Sequoia National Park,5
10310779,Quail Mountain via Juniper Flats,Joshua Tree National Park,5
10037358,Texas Springs Trail,Death Valley National Park,1
10041482,Reflection Lake Trail,Lassen Volcanic National Park,1
10331144,High Peaks Trail to Old Pinnacles Trail to Condor Gulch Trail Loop,Pinnacles National Park,5
10020785,Goler Canyon OHV Road,Death Valley National Park,4
10288911,Dewey Point Trail,Yosemite National Park,3
10259682,Mariposa Grove to Wawona Lodge,Yosemite National Park,4
10029590,Death Valley West Side OHV Road,Death Valley National Park,2
10307674,Stubby Springs Loop,Joshua Tree National Park,4
10027353,Brooklyn Mine OHV Trail,Joshua Tree National Park,4
10290539,"Snow Creek Falls, Tenaya Lake, Yosemite Valley via JMT",Yosemite National Park,5
10273341,Pinto Mountain Trail,Joshua Tree National Park,5
10001110,Mono Meadow Trail,Yosemite National Park,4
10267018,Mount Tyndall Trail,Kings Canyon National Park,5
10026953,Bobcat Point Loop,Sequoia National Park,1
10032037,Lookout Point Trail,Yosemite National Park,3
10301566,Ubeheh Crater Path,Death Valley National Park,1
10326312,"Porcupine Creek to Indian Rock, North Dome, and Columbia Rock via Tioga Pass Road",Yosemite National Park,5
10314256,"Upper Yosemite Falls, North Dome, Indian Rock, Snow Creek",Yosemite National Park,5
10259066,Conejo Well and Eagle Mountains Trail,Joshua Tree National Park,4
10269533,Young Lakes via Dog Lake Trail,Yosemite National Park,5
10289662,John Muir Trail: Tuolume Meadows to Donohue Pass,Yosemite National Park,5
10257674,Mono and Parker Pass Trail to Spillway Lake,Yosemite National Park,4
10266420,Condor Gulch Overlook Loop via Peaks View Area,Pinnacles National Park,4
10291591,Devastated Area Interpretive Trail,Lassen Volcanic National Park,1
10029965,Crumbaugh Lake via Cold Boiling Lake Trail,Lassen Volcanic National Park,3
10259020,North Rim Trail,Yosemite National Park,5
10292318,Cathedral Lakes Trailhead to Yosemite Valley via Half Dome,Yosemite National Park,5
10018603,Eureka Dunes,Death Valley National Park,3
10025307,Cueva Valdez to Arch Rock Trail,Channel Islands National Park,4
10364031,"King Creek Falls, Bench and Seaford Lakes",Lassen Volcanic National Park,4
10019022,Kings River Trail,Sequoia National Park,1
10004912,Bench Trail,Pinnacles National Park,3
10021822,Harden Lake Trail,Yosemite National Park,4
10265884,John Muir Trail: Yosemite Valley to Tenaya Lake,Yosemite National Park,5
10259119,Jack Main Canyon and Tilden Lake Trail,Yosemite National Park,5
10269462,Quail Mountain Trail,Joshua Tree National Park,5
10292701,Butte Lake to Snag Lake loop,Lassen Volcanic National Park,4
10345361,King's Creek Falls to Devil's Kitchen,Lassen Volcanic National Park,5
10253027,Father Crowley Vista,Death Valley National Park,1
10259017,Wonderland Wash,Joshua Tree National Park,3
10259104,Buena Vista Crest Trail to Royal Arch Lake,Yosemite National Park,4
10036285,The Grandstand via Racetrack Trail,Death Valley National Park,1
10029957,Diamond Peak Trail,Lassen Volcanic National Park,3
10271302,Joshua Tree West Side Trail,Joshua Tree National Park,3
10019019,Koip Peak Trail,Yosemite National Park,5
10320433,Redwood Canyon to Redwood Creek,Kings Canyon National Park,4
10038352,Ottoway Lakes Trail,Yosemite National Park,4
10299877,Old Big Oak Flat to Yosemite Falls,Yosemite National Park,4
10354077,Tuolumne Meadows lodge to Vogelsang Camp,Yosemite National Park,4
10019002,Laurel Lake Trail,Yosemite National Park,5
10259018,Tioga Road to Yosemite Falls and Eagle Peak,Yosemite National Park,4
10024435,Bald Hills Road,Redwood National Park,5
10257677,Smith Peak Trail,Yosemite National Park,5
10270309,Joshua Tree Short Loop Trail and Canyon View Trail Hike,Joshua Tree National Park,4
10023041,Porcupine Wash to Monument Mountain Trail,Joshua Tree National Park,5
10350206,Paradise Valley Trail to Woods Creek Crossing,Kings Canyon National Park,4
10301041,Tioga Pass Road to Yosemite Valley,Yosemite National Park,4
10315482,Jumbo Rocks Campground Loop,Joshua Tree National Park,1
10036254,Palisade Basin,Kings Canyon National Park,5
10036469,Lost Man Creek Trail,Redwood National Park,4
10314258,"Mirror Lake, Valley Loop Trail",Yosemite National Park,4
10301523,Dog Lake Trail and Lambert Dome Trail Loop,Yosemite National Park,3
10292546,Coastal Trail: Demartin Section,Redwood National Park,4
10028692,Lost Lake Trail,Kings Canyon National Park,5
10036280,Saline Valley OHV Road,Death Valley National Park,4
10035897,Prospect Peak Trail,Lassen Volcanic National Park,5
10027127,Lower Twin and Snag Lakes Loop Trail,Lassen Volcanic National Park,4
10264117,Lower Gaylor Lake Trail,Yosemite National Park,1
10273332,Chain Lakes Trail from Clark Range Trailhead,Yosemite National Park,4
10027528,Azalea Campground to Big Stump Grove,Kings Canyon National Park,4
10400843,Mt. Whitney Loop,Kings Canyon National Park,5
10290290,Dorst / Lost Grove Trail,Sequoia National Park,3
10328718,Kearsarge Pass Trail to John Muir Trail Loop,Sequoia National Park,5
10035738,Delilah Fire Lookout OHV Trail,Sequoia National Park,2
10258857,Pelican Bay Trail,Channel Islands National Park,3
10258333,Peaks View Day Use Area to Bear Gulch Day Use Area Trail,Pinnacles National Park,3
10369329,Cathedral Peak: Climber's Approach,Yosemite National Park,5
10401083,Eagle Cliffs Lucky Boy Vista loop,Joshua Tree National Park,3
10041359,O'Shaughnessy Dam to Tuolumne River,Yosemite National Park,1
10019814,Ibex Dunes Trail,Death Valley National Park,4
10253339,Park Blvd Scenic Drive,Joshua Tree National Park,2
10265927,Santa Rosa Island - Pier to Ford Point,Channel Islands National Park,4
10268367,Shepherd Saddle Road,Sequoia National Park,4
10027567,Bubbs Creek Trail,Kings Canyon National Park,5
10029823,Chihuahua Mine,Sequoia National Park,5
10264663,Torrey Pines Trail,Channel Islands National Park,1
10333949,Tuolumne Meadows to Tenaya Lake via Pacific Crest and Glen Aulin Trails,Yosemite National Park,4
10264665,Lobo Canyon Trail,Channel Islands National Park,1
10314574,Joshua Tree Queen Mountain,Joshua Tree National Park,4
10031264,Hexahedron Mine Trail,Joshua Tree National Park,4
10407847,Keys View Nature Trail,Joshua Tree National Park,1
10270224,Tuolumne Meadow to White Wolf via Pacific Crest Trail,Yosemite National Park,5
10112030,High Sierra Trail: Ninemile Creek to Bearpaw Meadow,Sequoia National Park,5
10037317,Huckleberry Meadow Trail,Sequoia National Park,2
10313394,North Lake Loop via Lamarck Col and Alpine Col,Kings Canyon National Park,5
10236122,Horseshoe Lake Trail,Lassen Volcanic National Park,1
