trail_id,name,difficulty_rating
10258908,Carson Mountain Fort Windham Rocks via Appalachian Trail,1
10322354,North Marshall Mountain,1
10029295,Ivy Creek via Appalachian Trail,2
10365525,Mill Prong to Rapidan Camp,2
10300803,Pocosin Hollow Loop,4
10032618,Skyline Drive: Thornton Gap to Swift Run Gap,4
10349843,Lewis Spring Trail,2
10013306,Thorton Gap and Buck Hollow Trail,4
10015003,The Peak Trail,3
10327754,Cave Falls via Hazel River and White Rocks Trail,3
10290795,Hightop Trail,2
10268797,Saddleback Mountain Loop via Appalachian Trail,3
10299467,Black Rock Summit via Browns Gap,3
10002166,Wildcat Ridge Trail,4
10301667,Furnace Mountain Trail,4
10034764,Powell Gap via Appalachian Trail,2
10321847,Marshall Mountain Overlook,2
10282930,Pass Mountain Loop,2
10356915,Buck Hollow Trail and Buck Ridge Trail Loop,4
10011447,Piney Ridge Trail and Appalachian Trail Loop,4
10039365,Big Flat Mountain Loop via Appalachian Trail,3
10338117,Neighbor Mountain via Neighbor Mountain Trail,3
10266011,Appalachian Trail: Shendandoah Loft Mountain to Rockfish Gap,4
10365529,"Cat Knob, Bear Church Rocks, Staunton River Trail, Fork Mountain",4
10011041,Powell Mountain Trail,3
10006144,Browntown Trail,3
10037834,Byrds Nest Summit and Byrds Nest Shelter No. 4 via Appalachian Trail,3
10011008,Shenandoah Bluff Trail,3
10433770,"Hawksbill Mountain, Franklin Cliffs, Big Meadows Horse Trail",4
10394174,"Austin, Furnace and Trayfoot Mountain Loop",4
10258909,Traces Trail,2
10305074,Beagle Gap and Little Calf Mountain Loop via Jarman Gap,4
10371803,Snead Farm via Dickey Ridge Trail Loop,4
10365532,Hazeltop Summit via Appalachian Trail,3
10014038,Pine Hill Gap Trail,4
10333774,Rose River Fire Road,4
10401030,Appalachian Trail: Lewis Mountain to Big Meadows,3
10334325,Rose River and Rapidan Road Loop,4
10365527,Big Meadows to Lewis Mountain Cabins via Appalachian Trail,3
10358756,Thornton River Loop,4
10400338,Blackrock and Trayfoot Mountains,3
10345132,"Cedar Run, White Oak, Old Rag, Weakley Hollow and Nicholson Hollow Trail",4
10335061,Madison Run Road,4
10253982,Lewis Mountain via Rockytop Trail,4
10485567,Grave Mills Trail,3
10360675,Appalachian Trail: Beahms Gap to Elkwallow Wayside,4
10454630,Loft Mountain Campground via Jones Run Trail,4
10324274,Appalachian Trail and Pass Mountain Trail Loop,4
10376228,Hannah Run to Catlett Mountain Trail,3
10009983,Broad Hollow Trail Loop,4
10338743,Robertson Mountain via Weakley Hollow and Old Rag Fire Roads,4
10234969,Thorton Hollow via Appalachian Trail,4
10362947,Appalachian Trail: Elkwallow Wayside to Hogback Overlook,3
10495265,Fox Hollow to Dickey Ridge Loop,3
10326034,Nicholson Hollow and Hannah Run Trail,3
10017371,Hull School Trail,3
10365524,Milam Gap and Lewis Falls Loop,3
10405346,"Sams Ridge, Hazel Mountain and Hannah Run Loop",4
10401028,Appalachian Trail: Skyline Drive to Lewis Mountain,4
10320168,Furnace Mountain Jones and Doyles Rivers Loop,4
10405467,Weakley Hollow Road to Corbin Hollow to Nicholson Hollow Loop,4
10374420,Appalachian Trail: Swift Run Gap to Rockfish Gap,4
10465435,Corbin Cabin via Nicholson Hollow and Appalachian Trail Loop,3
10291820,Rocky Branch Trail,3
10326033,"Pine Hill Gap, Nicholson Hollow, Corbin Hollow, Weakley Hollow Fire Road",4
10375959,Corbin Mountain Trail,4
10013576,Camp Ridge Trail,2
10407795,Fort Hunt Park Main Loop,2
10000353,Allen Hollow Trail,3
10002554,East Branch Naked Creek Trail,3
10469186,"Rockytop, Austin Mountain, Furnace Mountain, Blackrock",4
10290683,Barking Dogs and Jarman Gap,4
10405340,"Sam's Ridge, Pine Hill Gap, and Hazel Mountain Loop",4
10356953,Hawksbill via Appalachian Trail and Redgate Road,4
10365534,Conway River Trail,3
10012496,West Branch Naked Creek Trail,3
10484068,"Old Rag Fire Road, Weakley Hollow and Robertson Mountain Loop",4
10405344,Sam’s Ridge and Catlett Spur,4
10407786,Fort Hunt Park Short Loop,2
10014805,Knob Mountain Trail [CLOSED / PRIVATE PROPERTY],4
10012756,Harris Cove Utz Gap Trail [PRIVATE PROPERTY],4
10542445,Overall Run and Beecher Ridge Trail,4
10007491,Tolmie Peak Trail,2
10023187,Skyline Trail,3
10032304,Hurricane Hill via Hurricane Ridge,2
10004378,Mount Storm King,2
10016424,Sol Duc Falls Nature Trail,1
10035982,Hoh Rain Forest Hall of Moss,1
10014578,Marymere Falls Trail,1
10004045,Comet and Christine Falls,2
10111290,Camp Muir Route Via Skyline Trail,3
10007877,Burroughs Mountain Loop Trail,3
10003564,Naches Peak Loop Trail,2
10013895,Spray Park Trail to Mount Pleasant,3
10015210,Hoh River Trail,4
10009225,High Divide - Seven Lakes Basin Loop,4
10002126,Mount Fremont Lookout Trail,2
10027158,Blue Lake Trail,2
10027191,Ruby Beach,1
10004286,Staircase Rapids Loop,1
10263280,Cascade Pass and Sahale Arm Trail,4
10007726,Pinnacle Peak Saddle Trail,2
10001279,Summerland Trail,3
10019163,Spruce Railroad Trail: Lake Crescent,3
10015818,Grove of the Patriarchs Nature Trail,1
10014634,Silver Falls Trail,2
10011288,Enchanted Valley Chalet via East Fork Quinault River Trail,4
10002325,Narada Falls Trail,2
10017330,Bench and Snow Lakes Trail,2
10004769,Nisqually Vista Trail,1
10011510,Ozette Triangle Trail,2
10242019,Madison Falls Trail,1
10294237,Myrtle Falls Viewpoint via Skyline Trail,1
10030057,Hole-in-the-Wall Trail,2
10033258,The Wonderland Trail,4
10008669,Glacier Basin Trail,3
10014620,Sourdough Mountain Trail,3
10004935,Lake Angeles Trail,3
10002631,Klahhane Ridge Trail to Lake Angeles,4
10010495,Lena Lake Trail to Upper Lena Lake Trail,4
10039951,Sunrise Rim Trail,2
10031751,Upper Big Creek Loop Trail,2
10007885,Green Lake Trail,3
10033374,Sunrise Ridge Trail to Mount Angeles,3
10029920,Reflection Lake to Narada Falls,2
10006228,Rampart Ridge Loop Trail,2
10005873,Cascade Pass Trail to Cottonwood Camp,4
10037521,Rialto Beach Trail,4
10030089,Putvin Trail to Lake of the Angels,4
10008785,Burroughs Mountain Trail,3
10292335,Frozen Lake,2
10259882,Mount Rainier Standard Summit Route,4
10016603,Olympic Hot Springs Trail,4
10004478,Crystal Lakes Trail to Sourdough Gap,3
10017161,Royal Basin Trail,4
10260683,Panorama Point from Paradise Inn,2
10016717,Wonderland Trail to Panhandle Gap,4
10009379,Quinault Rain Forest Nature Trail,1
10011324,Carbon Glacier Trail,4
10263217,Cascade Pass Trail,3
10016073,Lovers Lane Trail,3
10003439,High Lakes Loop Trail,2
10033370,Quinault River Pony Bridge Trail,2
10000054,Sourdough Ridge Nature Trail,2
10258679,Cirque Rim Nature Trail,2
10042519,PJ Lake Trail,2
10034432,Silver Lake Way Trail,3
10240717,Lake Constance Trail,4
10258678,Heart O' the Forest Trail,2
10027073,Wonderland Trail to Carter Falls and Narada Falls,3
10013518,Flapjack Lakes Trail,4
10002718,Paradise Glacier Caves via Skyline Trail Spur,3
10280661,"Skyline, Glacier Vista, Upper Skyline and Golden Gate Loop",2
10260902,Sunrise Rim Trail Loop and Mount Fremont Lookout,3
10033261,Golden Gate Trail,2
10235735,Olympic National Park Switchback Trail,2
10027748,Sahale Arm Trail to Quien Sabe Glacier,4
10235931,Shadow Lakes Trail,2
10006182,Alta Vista Trail,2
10258685,Spruce Nature Trail,1
10292134,Narada Falls,1
10014969,Shriner Peak Lookout Trail,4
10027665,Chenuis Falls Trail,3
10006664,Pyramid Mountain Trail,3
10003975,Tatoosh Ridge Trail,4
10031566,Lakeshore Trail and Wonderland Trail to Ipsut Pass,2
10008694,Mildred Point via Comet Falls,3
10007626,Eagle Peak Trail,3
10016842,Dege Peak Trail,2
10017466,Obstruction Point - Deer Park Trail,4
10015909,Palisades Lakes Trail,3
10271840,Marymere Falls Trail from Lake Crescent Lodge,2
10002047,Deer Lake Trail,3
10027111,Dewey Lake Trail,3
10030085,Lower South Fork Skokomish Trail,3
10041487,Sourdough Gap (past Sheep Lake),3
10036450,Olympic Coast South Trail,4
10260898,Crystal Peak Trail,3
10034325,Skyscraper Mountain via Wonderland Trail,3
10003896,Paradise Glacier Trail,2
10293169,Glacier Vista Loop via Skyline Trail,2
10033378,Blue Mountain Trail,1
10000853,Humes Ranch Loop Trail,3
10292659,Hoh River Trail to Blue Glacier Trail,4
10038472,Wonderland Trail Ipsut Creek Loop to Ipsut Pass and Mowich Lake,4
10041552,Shi Shi to Ozette River Beach Trail,4
10287498,Mount Washington,3
10015096,Grand Pass Trail,4
10006966,Trail of the Shadows Trail,1
10453941,Carter Falls,2
10028831,Grand Park Trail past Lake Eleanor,3
10005290,Sol Duc Falls Nature Trail to Appleton Pass Trail,4
10235710,North Fork Skokomish River Trail,4
10236214,Trail of the Cedars Nature Walk,2
10012300,Mount Rainier Northern Loop Trail,4
10235717,Black and White Lakes Primitive Trail,4
10001814,Owyhigh Lakes Trail,3
10241407,Peabody Creek Trail,2
10015972,Moraine Trail,2
10111790,Mowich Lake to Mystic Lake Trail,4
10017609,Deer Ridge Trail,3
10240316,Third Beach to Hoh River,4
10040050,Olympic Peninsula Loop Drive,4
10009920,Madcap Falls Trail,2
10013477,Wagonwheel Lake Trail,3
10042509,Mount Muller Trail,4
10296333,Plummer Peak via Pinnacle Peak Trail,2
10292276,Tahoma Creek Suspension Bridge,3
10264024,Moments in Time Trail,1
10028811,Dead Horse Creek Trail,2
10235986,Berkeley Park Trail,3
10292490,Spruce Nature Trail and Hall of Mosses Loop,2
10260901,Burroughs Mountain Loop Via Glacier Basin,4
10020862,Elwha River Trail,4
10040077,Deer Park Road,4
10012494,Grand Lake via Badger Valley Trail,3
10235713,Gladys Divide Primitive Trail,4
10272164,High Divide and Seven Lakes Basin,4
10015428,Mildred Lakes Trail,3
10014842,Fallsview Canyon Trail,1
10006172,Mazama Ridge Trail to Faraway Rock,3
10010875,Paul Peak Trail,3
10001924,Heather Park via Lake Angeles Trail,4
10028978,Upper Dungeness Trail to Constance Pass trail Junction,4
10036342,Ipsut Creek Campground via Carbon River Trail,3
10351434,Badger Valley to Grand Lake and Grand Pass Loop,3
10036357,Silver Forest Trail,2
10027707,Tipsoo Lake to American Ridge,4
10014490,Lake George Trail,3
10010430,Slab Camp Trail,3
10003900,Four Stream Trail,3
10338710,Upper Dungeness Trail to Handy Camp,3
10033366,"Olympic Hot Springs, Appleton Pass, and Sol Duc Loop Trail",4
10006614,West Elwha River Trail,3
10038579,Enchanted Valley LaCrosse Basin O'Neill Pass Loop,4
10035916,Fourth of July Pass via Panther Creek Trail,3
10258682,Elk Mountain Trail Loop,2
10001692,Indian Henrys Hunting Ground Trail to Mirror Lakes,4
10235932,Carbon River Rain Forest Nature Trail,1
10005608,Hoh River Trail to Hoh Lake Trail,4
10434860,Emmons Moraine Trail,2
10341357,Tipsoo Lake Loop,1
10000906,Elk Lake Trail,2
10258702,Sand Point Trail,3
10300139,Deadhouse Creek Trail to Golden Gate Trail Loop,2
10040070,Olympic National Park Little River Trail,4
10035871,Ohanapecosh Hot Springs Trail,1
10011283,Hurricane Hill Nature Trail to Little River Trail,4
10013410,Kautz Creek Trail to Mirror Lakes,4
10030099,Bon Jon Pass OHV Route,4
10039945,Faraway Rock via Reflection Lakes,2
10034421,North Fork of the Sol Duc Trail,4
10009179,Indian Bar Trail,4
10030059,Kalaloch to Browns Point Trail,2
10028805,Twin Firs Loop Trail,1
10327444,Ruby Mountain Summit via Fourth of July and Thunder Creek Trail,4
10262829,Gorge Creek Falls Trail,1
10028832,Box Canyon Trail,1
10014146,Boulder Lake Trail,4
10337843,Reflection Lake to Narada Falls via Wonderland Trail,2
10377640,Dry Creek Trail,3
10004099,Beach Trail 2,2
10007793,Emerald Ridge Trail,4
10032305,Obstruction Point Road,4
10541134,Devil's Punchbowl via Spruce Railroad Trail,2
10301663,Griff Creek Trail,3
10012131,Wedding Rocks Trail,3
10258695,Maple Glade Nature Trail,1
10012888,Wynoochee Lake Shore Trail,3
10027189,Point of the Arches Trail,4
10312533,Wonderland Trail Loop,4
10008826,North Fork Quinault Trail,4
10001616,Barnes Creek Trail,4
10301673,Hurricane Hill,4
10248037,Upper Maynard Burn Way Trail,4
10235736,Wolf Creek Trail,4
10042537,Ranger Hole Trail,1
10287968,Dalles Falls Trail,2
10259715,Muir Snowfield Ski Tour,4
10041480,Sunrise Lake Trail,2
10007155,Stevens Creek Trail,2
10037523,Kalaloch Nature Trail,2
10354495,Sunrise Nature Trail,2
10035965,Olympic Coast North,4
10004594,Wonderland Trail: Mowich Lake Campground to Ipsut Creek Campground,4
10264695,Mount Shuksan via the Fischer Chimneys Approach,4
10439918,Florence Peak Trail,4
10006589,Dosweallips Road to Constance Pass Trail,4
10360670,Dege Peak Trail,2
10008221,Lower Dungeness Trail,4
10003894,Upper South Fork Skokomish Trail,3
10268761,Hidden Lake Spur Via Palisades Lake Trail,3
10004331,Lunch Lake Trail,4
10017085,Lillian Ridge Way Trail,3
10425956,Royal Basin - Royal Lake,4
10004182,Mink Lake Trail to Blackwood Lake,4
10289421,Enchanted Valley with O'Neil Pass Loop and Anderson Glacier Trek,4
10396366,Sunrise Backcountry Camp Loop,2
10031744,Church Creek - Satsop Lakes Trail,3
10336270,Suntop Trail,2
10010564,Main Fork Dosewallips River Trail,4
10032303,Lake Sundown Trail,4
10270687,Olympic National Park Traverse: Hoh to Quinault,4
10341363,Silver Falls via Silver Falls Trail,1
10235740,Irely Lake Trail,2
10038591,Baldy Trail,4
10003085,Beach 1 Nature Trail,1
10034424,Mount Carrie: High Divide Trail Route,4
10259312,Old Mine Trail,2
10342862,Mount Rainier Eastside Trail,3
10374237,Glacier Basin to Burroughs Mountain to Wonderland Trail Loop,4
10038571,Aurora Ridge Trail,4
10349411,"Glacier Vista via Avalanche Lily, DeadHorse Creek and Skyline Trail ",2
10235718,West Fork Dosewallips River Trail,4
10009439,Queets River Trail,3
10007427,Deadfall Trail,3
10308866,Press Expedition Traverse,4
10333191,Mystic Lake via Carbon River and Wonderland Trails,4
10042525,Cameron Pass Trail,4
10361588,Emmons Glacier Summit via Glacier Basin Trail,4
10349884,Maiden Peak from Deer Park Campground,4
10412408,Fourth Crossing Trail,2
10393513,Mildred Point via Wonderland Trail,4
10295688,Tahoma Creek Suspension Bridge to Emerald Ridge Loop,4
10287389,Little Divide Loop,4
10275065,Dege Peak and Frozen Lake via Sourdough Ridge Trail,4
10488736,"Skyline, Mazama Ridge, Wonderland and Lower Lakes Trail Loop",3
10042522,Hayden Pass Trail,4
10022653,Queets River Road,4
10491932,Dosewallips River Road Trail,4
10027810,Sam's River Trail,2
10017037,Golden Lakes Trail,4
10033267,Goat Island Mountain Trail,4
10485162,Reflection Lakes via Mazada Ridge Loop,4
10009787,Happy Lake Ridge Trail,4
10248042,Gray Wolf Pass,4
10347312,Norada Falls to Mazama Ridge Loop,4
10259303,Forest Lake Via Huckleberry Creek and Sourdough Ridge Trails,4
10271899,Old Wagon Trail,4
10235758,Oil City Trail,2
10374240,Wonderland Trail to Shadow Lake,4
10010321,Three Forks Trail,4
10263219,Howard Lake via PCT,3
10011656,Wynoochee Pass Trail,4
10027109,Deer Creek Falls to Owyhigh Lakes Trail,4
10264747,Canyon Creek and Mink Lake Loop Trail,4
10349886,Green Mountain from Deer Park Campground,3
10344907,Badger Valley Trail to Grand Pass Trail Loop,4
10326088,Hoh River and Jackson Creek Trail,3
10027664,Fay Peak Trail,3
10297308,Bench Lake,2
10010629,Graves Creek Trail,4
10001575,Cowlitz Divide Trail,4
10340671,Kautz to Longmire via Indian Henry's Hunting Ground,4
10009790,Stetattle Trail,3
10002340,Bridge Creek Trail,4
10001076,Rugged Ridge Trail,4
10027143,Forbidden Peak Trail,4
10235723,Lost Pass Primitive Trail,4
10012395,Skyline Ridge Trail,4
10030083,Olympic National Park Foothills Trail,4
10040524,Irely Lake Trail,2
10015008,Pioneer Path Nature Trail,2
10270991,Bovies Meadow Trail,2
10003705,Baldy Trail (historical) Via Gray Wolf Trail,4
10272166,High Divide Trail and Cat Basin Primitive Trail to Swimming Bear Lakeway Trail,4
10003007,Rugged Ridge to Indian Pass Trail,4
10035840,Westside Road and South Puyallup Trail,4
10032315,Sunnybrook Meadows Trail,4
10477619,"Carbon Glacier, Mowich Lake and Itsup Creek Loop Trail",4
10028964,Dodger Point via Long Ridge Trail,4
10032308,O'Neil Pass via North Fork of Skokomish Trail,4
10349887,Elk Mountain from Deer Pass Campground,4
10500496,Crystal Lake via Sourdough gap and Sheep Lake,4
10297309,Castle Traverse,4
10020864,O'Neill Pass To Lake La Crosse Loop,4
10475921,Mazama Ridge Trail via 4th Crossing Trail,3
10485374,Steven’s Canyon Waterfalls Trail,4
10258696,Cascading Terraces Nature Trail,2
10263234,Little Beaver Trail via Hannegan Pass,4
10235731,Cameron Creek via Three Forks Trail,4
10491201,Ptarmigan Traverse,4
10011846,Six Ridge Trail,4
10272158,Cedar Lake Primitive Trail via Grey Wolf River,4
10024751,Mount Challenger: Challenger Glacier Route,4
10298220,Olympic Traverse: North Fork to Hoh,4
10034327,Marcus Peak Trail,4
10534859,Mink Lake,4
10528939,Sunrise to Mystic Lake via Wonderland Trail,4
10527572,Longmire to Mowich Lake,4
10014423,Deer Lake and Little Divide Trail,4
10031739,"Everett Peak, and Mount Appleton Loop Trail",4
10469156,Hurricane Ridge to Heart of the Hills via Heather Park Trail,4
10368934,Stiletto Lake via Twisp Pass Trail,4
10272165,Mink Lake Trail to Bogachiel River and Slide Peak Route #2,4
10484495,Elwha River and Lillian River Trails,4
10332059,Ikeny Lake Trail to Big Creek Trail,4
10352623,Grey Wolf Deer Loop,4
10338708,Upper Dungeness Trail to Heather Creek Trail,4
10235757,Ericsons Bay Primitive Trail,4
10347402,Remanns Cabin to Dodger Point Lookout,4
10541288,Hoh River Trail to Mineral Creek Falls,3
10000719,Cascade Canyon Trail,3
10235870,Jenny Lake Trail,2
10008944,Taggart Lake Loop,2
10026864,"Mystic Falls, Fairy Creek and Little Firehole Loop",2
10272207,Delta Lake via Amphitheater Lake Trail,3
10274625,Grand Prismatic Hot Spring,1
10005960,Surprise and Amphitheater Lakes Trail,3
10008262,Hidden Falls Trail,2
10028614,Upper Geyser Basin and Old Faithful Observation Point Loop,1
10006635,Phelps Lake Trail,2
10026575,Canyon Rim North Trail to Inspiration Point,2
10015179,Lake Solitude Trail,3
10026574,West Thumb Geyser Basin Trail,1
10258643,String Lake Trail,1
10261645,Mammoth Hot Springs Area Trail,2
10278168,Taggart Lake and Bradley Lake Loop,2
10037263,Artists Paintpots Trail,1
10029421,Avalanche Peak Trail,2
10005429,Old Faithful Geyser Loop Trail,1
10041082,"Upper Falls, Lower Falls and Crystal Falls Trail",2
10026558,Death Canyon to Patrol Cabin,3
10259181,Brink of the Lower Falls Trail,1
10006017,Midway Geyser Basin Trail,1
10277548,Fairy Falls,2
10284058,Inspiration Point via Jenny Lake Boat Shuttle,2
10264161,Artist Point Trail,1
10012320,Bradley Lake Trail,3
10026579,Mud Volcano Trail,1
10037264,Leigh Lake Trail,2
10261649,Norris Geyser Basin Complete Loop Trail,2
10029412,Bunsen Peak,2
10112082,Teton Crest Trail,4
10030528,The Grand Teton Loop Trail,4
10036188,Lone Star Geyser Trail,2
10014707,Fairy Creek Trail to Imperial Geyser,3
10002682,Fountain Paint Pot Trail,1
10111810,Chittenden Road to Mount Washburn,3
10034911,Colter Bay Lakeshore Trail,2
10278321,Mystic Falls,2
10017347,Elephant Back Mountain Trail,2
10003160,Garnet Canyon Trail to Cleft Falls,3
10003006,Paintbrush Canyon & String Lake Loop Trail to Lake Solitude,4
10026576,Clear Lake Artist's Point Loop Trail,2
10120707,Biscuit Basin Interpretive Trail,1
10000722,Paintbrush Divide and Lake Solitude,4
10003083,Osprey Falls Trail,3
10039034,Storm Point Loop,2
10264160,Red Rock Point via Red Point Trail,1
10233520,Tower Falls Trail,1
10010116,Union Falls Trail,4
10289379,Hidden Falls Trail,1
10033839,Yellowstone Natural Bridge Trail,2
10041077,Schwabacher's Landing Trail,1
10274869,Phelps Lake Overlook,2
10120720,Black Sand Basin Trail,1
10239507,Trout Lake Loop,1
10028275,Yellowstone Lake Overlook Trail,1
10022984,Lamar Valley Trail,3
10294815,Lake Solitude via Lake Solitude and Cascade Canyon Trail,4
10024706,Gibbon Falls,1
10277468,Woodland and Lake Creek Trail Loop,2
10026559,Moose Ponds Trail,2
10003149,Granite Canyon Trail,4
10000751,Seven Mile Hole Trail,4
10264041,Point Sublime Trail,2
10239598,Signal Mountain Trail,3
10032762,Firehole River Swimming Area,1
10271109,Brink of the Upper Yellowstone Falls,1
10258692,Canyon Rim South Trail to Point Sublime,3
10036191,Mormon Row's Moulton Barn,1
10002608,Geyser Hill Loop Trail and Observation Point,2
10042956,Slough Creek Trail,3
10034912,Wraith Falls,1
10293180,Yellowstone Observation Point,1
10026561,Bearpaw and Trapper Lake Trail,2
10294209,Teton Village Wildflower Trail to Gondola Summit,3
10289430,Leigh Lake Trail: Short Version,2
10259540,Garnet Canyon to The Lower Saddle Trail,4
10033841,Petrified Forest Trail,3
10009180,Holly Lake Trail,4
10292449,Middle Teton Southwest Couloir,4
10035404,Grand View Point Trail,3
10258655,Colter Bay Hermitage Point Trail,3
10255183,Porcelain Basin Trail,1
10255184,Back Basin Trail,2
10028269,Lava Creek Canyon Trail to Undine Falls,3
10027455,Old Faithful to Madison Junction,3
10026865,Cascade Creek Trail to Terraced Falls,2
10293277,Static Peak,4
10403502,Jenny Lake Loop via String Lake Trailhead,3
10026568,Swan Lake and Heron Pond Trail,2
10009935,Purple Mountain Trail,3
10297762,Norris Geyser Basin,1
10277148,Shoshone Lake Via Delacy Creek Trail,2
10017591,Two Ocean Lake Trail,3
10031081,Lost Lake Loop Trail,2
10289023,Canyon Rim South Trail to Artist Point,2
10115314,Cascade Canyon to Hurricane Pass Trail,4
10260675,Grand Teton National Park Road Trip,3
10260702,Teton Village Tram Ride,3
10032777,Lewis River Channel Loop,3
10294083,Phelps Lake,2
10297405,Hellroaring Creek to Yellowstone River,2
10293385,Death Canyon Loop,4
10241545,Teton Park Road,3
10029730,Marion Lake Trail,4
10036922,Cascade Lake Trail,2
10261643,Firehole Lake Drive,2
10259176,Cascade Lake Trail to Observation Peak,3
10261656,Calcite Springs Overlook Trail,1
10349967,"Surprise, Amphitheater and Delta Lakes via Amphitheater Trail",4
10004763,Riddle Lake Trail,2
10287095,Yellowstone River Picnic Area Loop Trail,2
10038303,Jackson Hole Mountain Resort Loop,2
10011254,Garnet Hill Loop Trail,3
10306012,Mystic Falls - Geyser Basin Loop,3
10233676,Electric Peak,4
10001284,Ribbon Lake Trail,2
10039529,Oxbow Bend Overlook,1
10013052,Specimen Ridge Trail,4
10294294,Bechler River Trail: Lone Star Trailhead to Belcher Ranger Station,4
10039770,Dunanda Falls and Silver Scarf Falls Trail,3
10235847,Mount Hunt Divide via Death Canyon Trail,4
10037258,Harlequin Lake Trail,1
10028261,Monument Geyser Basin Trail,2
10336781,Osprey Falls,3
10341082,Lake of the Crags Trail,3
10039521,Delacy Creek Trail to Shoshone Lake,4
10289682,Brink of Lower Falls via North Rim Trail,2
10007017,Sepulcher Mountain Trail,4
10026570,Ice Lake and Little Gibbon Falls Loop,2
10039035,The Thorofare and South Boundary Trail,4
10426289,Lily Pad Lake via Artist's Point,2
10259213,Heart Lake Trail,3
10028258,Colter Bay Village,1
10293189,"Devil Staircase, Death Canyon Shelf and Phelps Lake",4
10026572,Blacktail Deer Creek Trail,3
10038304,Sentinel Meadows Trail,2
10357712,Bunsen Peak Loop,4
10291988,Palette Spring via Mammoth Terraces,1
10026573,Lunch Tree Hill Trail,1
10346638,Holly Lake via Leigh Lake Trail to Paintbrush Canyon Trail,4
10039515,The Hoodoos,3
10261650,Petrified Tree Trail,1
10291206,South Rim to Ribbon Lake Loop Trail,3
10330099,Fairy Falls and Imperial Geyser Loop,3
10272157,Specimen Ridge and Amethyst Mountain Trails,3
10405509,Upper and Lower Undine Falls,1
10268855,Black Tail Butte Peak Trail,3
10120722,Mystic Falls to Ferry Creek Loop,4
10340707,Clear Lake Artist's Point Loop via Wapiti Lake Trailhead,2
10259171,Lamar River Trail,4
10041075,Madison Junction to Norris Drive,3
10275883,Yellowstone River Overlook Trail via Yellowstone Picnic Ground Trailhead,2
10259160,Hayden Valley Trail,3
10302331,Fairy Falls Lollipop Trail,2
10346251,Death Canyon and Phelps Lake Loop,3
10259195,Terrace Mountain Trail,3
10037996,Cunningham Cabin,1
10035403,Duck Lake Trail,1
10028278,Pelican Creek Nature Trail,1
10272434,Seven Mile Hole to Mount Washburn Spur,4
10036192,North South Highway: Moose to Rockefeller Parkway,4
10003305,Mary Mountain-Nez Perce Trail,3
10011667,Mallard Lake Trail,3
10268856,Blacktail Butte Trail,3
10030535,Tower-Roosevelt to Canyon Village Drive,4
10031080,Black Canyon Trail,4
10003432,Emma Matilda Lake Trail,3
10293007,Solitary Geyser,1
10018504,West Yellowstone to Jackson Scenic Drive,4
10006242,Dunraven Pass to Mount Washburn,3
10235797,Heart Lake and the Snake River Trails,3
10010076,Grebe Lake Trail,2
10034914,Fishing Bridge to West Thumb Scenic Drive,4
10235709,Yellowstone River Trail,4
10042943,Lewis Lake Campground,2
10041079,Lewis Lake Trail,3
10000759,Wolf Lake Trail,3
10000049,Rendezvous Mountain Trail,4
10258649,Lookout Rock Trail,3
10302330,Sentinel Meadows to Queen's Laundry,2
10331260,Norris Campground to Norris Basin Loop,2
10034913,Christian Pond Trail,2
10405033,Firehole Falls via Little Firehole Trail,4
10259164,Wapiti Lake Trail,4
10259202,Electric Peak Trail,4
10038005,Pebble Creek Trail To Bliss Pass,4
10259093,Heart Lake Loop Trail,4
10111226,Bighorn Pass Trail from Indian Creek Campground,4
10471906,Hidden Falls via String Lake Trail,3
10426291,"Artist's Point, Lily Pad Lake, and Clear Lake Loop",2
10258684,Yellowstone River Overlook Trail,3
10463643,Bradley and Taggart Lakes via Valley Trail and Lupine Meadows,4
10037998,Uncle Tom's Trail [CLOSED],2
10111255,Boundary Creek to Buffalo Lake Trail,4
10016119,Mount Sheridan Trail,4
10341017,Cave Falls to Bechler Falls,2
10315068,Teton Canyon to Jenny Lake,4
10292089,Black Warrior Lake and Firehole Lake,2
10492355,Hanging Canyon to Lake of the Crags,4
10288969,Teton Canyon to Phelps Lake via Alaska Basin Trail,4
10259174,Mary Mountain-Nez Pierce Trail,4
10026860,Bighorn Pass Trail from US 191,4
10042942,Clagett Butte - Snow Pass Loop,3
10009936,Pelican Valley Trail,4
10013552,Webb Canyon Trail-Moose Basin Divide-Owl Creek Canyon,4
10032780,Wyoming Centennial Scenic Byway (North): Moran Junction to Dubois,4
10029736,Teton Valley Trail,4
10301042,Aspen Ridge Trail,3
10259198,Crevice Lake Trail,3
10351377,Granite Canyon to the Tram,4
10035688,Beula Lake Trail,3
10012767,Thunderer Cutoff Trail,4
10259193,Chain of Lakes,4
10004293,Fawn Pass Trail,4
10010511,Gneiss Creek Trail,4
10259197,Rescue Creek Trail,4
10258761,Howard Eaton Trail,4
10259175,Wrangler Lake Trail,3
10485199,South Fork Cascade Canyon to Hurricane Pass,4
10332867,"Teton Canyon to Phelps Lake via Alaska Basin, Teton Crest, and Death Canyon Trails",4
10235715,Snake River South Boundary Loop,4
10467172,"Jade,  Upper Brooks, Rainbow Lakes Loop",3
10023962,Gros Ventre Slide: Bridger-Teton National Forest,4
10494956,Howard Eaton/Lone Star Trail,3
10426293,Grebe Lake via Cascade Creek Trail,4
10041085,Agate Creek Trail,4
10004827,Pelican Creek Loop Trail,4
